Security,TLEVICPO MM Equity                                              ,,,,,,,,,,,
Start Date,31/12/2009 00:00,,,,,,,,,,,
End Date,04/10/2019 00:00,,,,,,,,,,,
Period,D,,,,,,,,,,,
Currency,MXN,,,,,,,,,,,
,,,,,,,,,,,,
Date,PX_LAST,Change,% Change,PX_OPEN,Change,% Change,PX_HIGH,Change,% Change,PX_LOW,Change,% Change
08/01/2019,49.19,0.29,0.593047035,49.32,0.42,0.858895706,50.39,1.49,3.047034765,48.79,-0.11,-0.224948875
07/01/2019,48.9,0.85,1.768990635,48,-0.05,-0.104058273,49.34,1.29,2.684703434,47.86,-0.19,-0.395421436
04/01/2019,48.05,-0.28,-0.5793503,48.71,0.38,0.786261121,49.75,1.42,2.938133664,47.72,-0.61,-1.262156011
03/01/2019,48.33,-1.39,-2.795655672,49.66,-0.06,-0.120675784,49.66,-0.06,-0.120675784,47.89,-1.83,-3.680611424
02/01/2019,49.72,0.38,0.770166194,49.18,-0.16,-0.324280503,50.19,0.85,1.72274017,48.83,-0.51,-1.033644102
31/12/2018,49.34,-0.44,-0.883889112,49.55,-0.23,-0.462032945,49.83,0.05,0.100441945,48.67,-1.11,-2.229811169
28/12/2018,49.78,-0.08,-0.160449258,50.15,0.29,0.58162856,50.15,0.29,0.58162856,48.92,-0.94,-1.885278781
27/12/2018,49.86,-0.12,-0.240096038,49.61,-0.37,-0.740296118,50.09,0.11,0.220088035,48.56,-1.42,-2.841136455
26/12/2018,49.98,0.99,2.020820576,49.07,0.08,0.163298632,50.27,1.28,2.612778118,48.68,-0.31,-0.6327822
24/12/2018,48.99,-0.93,-1.862980769,49.58,-0.34,-0.681089744,49.69,-0.23,-0.460737179,48.85,-1.07,-2.143429487
21/12/2018,49.92,0.1,0.200722601,49.92,0.1,0.200722601,50.48,0.66,1.324769169,49.63,-0.19,-0.381372943
20/12/2018,49.82,-0.8,-1.580403003,51.42,0.8,1.580403003,51.46,0.84,1.659423153,49.59,-1.03,-2.034768866
19/12/2018,50.62,-1.62,-3.101071975,52.7,0.46,0.880551302,53.33,1.09,2.086523737,50.38,-1.86,-3.560490046
18/12/2018,52.24,0.38,0.732741998,52.32,0.46,0.887003471,53.1,1.24,2.391052835,51.7,-0.16,-0.308522946
17/12/2018,51.86,-2.43,-4.475962424,53.6,-0.69,-1.270952293,54.41,0.12,0.221035181,51.75,-2.54,-4.678578007
14/12/2018,54.29,0.18,0.332655701,53.83,-0.28,-0.517464424,55.92,1.81,3.345037886,53.47,-0.64,-1.182775827
13/12/2018,54.11,1.73,3.302787323,51.45,-0.93,-1.775486827,54.5,2.12,4.047346315,51.45,-0.93,-1.775486827
11/12/2018,52.38,-1.3,-2.421758569,54,0.32,0.596125186,54.43,0.75,1.397168405,52.15,-1.53,-2.850223547
10/12/2018,53.68,-1.7,-3.069700253,55.72,0.34,0.613940051,55.78,0.4,0.722282412,53.29,-2.09,-3.773925605
07/12/2018,55.38,-0.24,-0.431499461,55.62,0,0,56.12,0.5,0.89895721,54.82,-0.8,-1.438331535
06/12/2018,55.62,0.06,0.107991361,55.5,-0.06,-0.107991361,55.82,0.26,0.467962563,53.2,-2.36,-4.247660187
05/12/2018,55.56,0.81,1.479452055,54.6,-0.15,-0.273972603,55.92,1.17,2.136986301,54.07,-0.68,-1.242009132
04/12/2018,54.75,-1.25,-2.232142857,56.6,0.6,1.071428571,56.6,0.6,1.071428571,54.52,-1.48,-2.642857143
03/12/2018,56,0.35,0.628930818,55.53,-0.12,-0.215633423,57.54,1.89,3.396226415,55.53,-0.12,-0.215633423
30/11/2018,55.65,-1.44,-2.522333158,56.94,-0.15,-0.262743037,57.19,0.1,0.175162025,55.34,-1.75,-3.065335435
29/11/2018,57.09,0.51,0.901378579,56.42,-0.16,-0.282785437,58.18,1.6,2.827854366,56.2,-0.38,-0.671615412
28/11/2018,56.58,-0.81,-1.411395714,57.53,0.14,0.243944938,57.56,0.17,0.296218853,55.11,-2.28,-3.972817564
27/11/2018,57.39,0.95,1.683203402,56.61,0.17,0.301204819,57.86,1.42,2.515946137,54.65,-1.79,-3.171509568
26/11/2018,56.44,-2.49,-4.225352113,58.63,-0.3,-0.509078568,59.7,0.77,1.306634991,55.45,-3.48,-5.905311386
23/11/2018,58.93,0.43,0.735042735,58.15,-0.35,-0.598290598,59.55,1.05,1.794871795,57.64,-0.86,-1.47008547
22/11/2018,58.5,0.48,0.827300931,58.02,0,0,58.62,0.6,1.034126163,57.75,-0.27,-0.465356774
21/11/2018,58.02,-1.1,-1.860622463,59.51,0.39,0.659675237,60,0.88,1.48849797,57.87,-1.25,-2.114343708
20/11/2018,59.12,-1.17,-1.940620335,59.6,-0.69,-1.144468403,59.82,-0.47,-0.779565434,57.77,-2.52,-4.179797645
16/11/2018,60.29,2.7,4.688313943,57.72,0.13,0.225733634,60.6,3.01,5.226601841,57.35,-0.24,-0.416739017
15/11/2018,57.59,-0.66,-1.13304721,58.11,-0.14,-0.240343348,58.67,0.42,0.721030043,56.79,-1.46,-2.506437768
14/11/2018,58.25,-1.1,-1.853411963,59.02,-0.33,-0.556023589,60.64,1.29,2.173546757,57.18,-2.17,-3.656276327
13/11/2018,59.35,-0.4,-0.669456067,59.61,-0.14,-0.234309623,61.24,1.49,2.493723849,58.59,-1.16,-1.941422594
12/11/2018,59.75,-1.35,-2.209492635,60.77,-0.33,-0.5400982,63.09,1.99,3.25695581,59.5,-1.6,-2.618657938
09/11/2018,61.1,0.44,0.725354435,60.52,-0.14,-0.230794593,62.56,1.9,3.132212331,59.45,-1.21,-1.994724695
08/11/2018,60.66,-3.02,-4.742462312,62.97,-0.71,-1.114949749,63.91,0.23,0.361180905,60.38,-3.3,-5.182160804
07/11/2018,63.68,0.06,0.094309965,63.74,0.12,0.188619931,63.99,0.37,0.58157812,61.34,-2.28,-3.583778686
06/11/2018,63.62,0.52,0.824088748,63.27,0.17,0.269413629,64,0.9,1.426307448,62.27,-0.83,-1.315372425
05/11/2018,63.1,1.26,2.037516171,61.79,-0.05,-0.080853816,63.43,1.59,2.571151358,61.02,-0.82,-1.326002587
